Counter,Accession,Description,Sum(Coverage),Sum(# Proteins),Sum(# Unique Peptides),Sum(# Peptides),Sum(# PSMs),# Peptides A2,# Peptides B2,# Peptides C2,# PSM A2,# PSM B2,# PSM C2,Coverage A2,Coverage B2,Coverage C2,Score A2,Score B2,Score C2,# AAs,MW [kDa],calc. pI
1,Q9C0A6,SET domain-containing protein 5 OS=Homo sapiens GN=SETD5 PE=1 SV=2 - [SETD5_HUMAN],0.90%,1,1,1,1,,1,,,1,,,0.90%,,,0,,1442,157.4,8.46
1,Q9H9B4,Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4 - [SFXN1_HUMAN],2.48%,1,1,1,1,,,1,,,1,,,2.48%,,,0,322,35.6,9.07
1,P37108,Signal recognition particle 14 kDa protein OS=Homo sapiens GN=SRP14 PE=1 SV=2 - [SRP14_HUMAN],7.35%,1,1,1,1,,,1,,,1,,,7.35%,,,0,136,14.6,10.04
1,P49458,Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2 - [SRP09_HUMAN],9.30%,1,1,1,1,,1,,,1,,,9.30%,,,0,,86,10.1,7.97
1,Q9Y5M8,Signal recognition particle receptor subunit beta OS=Homo sapiens GN=SRPRB PE=1 SV=3 - [SRPRB_HUMAN],4.06%,1,1,1,1,,1,,,1,,,4.06%,,,0,,271,29.7,9.04
1,Q9UHB9,Signal recognition particle subunit SRP68 OS=Homo sapiens GN=SRP68 PE=1 SV=2 - [SRP68_HUMAN],1.75%,1,1,1,1,,,1,,,1,,,1.75%,,,0,627,70.7,8.56
1,Q92783,Signal transducing adapter molecule 1 OS=Homo sapiens GN=STAM PE=1 SV=3 - [STAM1_HUMAN],4.81%,1,1,1,2,1,,,2,,,4.81%,,,0,,,540,59.1,4.82
1,Q53HV7,Single-strand selective monofunctional uracil DNA glycosylase OS=Homo sapiens GN=SMUG1 PE=1 SV=2 - [SMUG1_HUMAN],2.22%,1,1,1,1,,1,,,1,,,2.22%,,,0,,270,29.8,6.62
1,Q9BWW4,Single-stranded DNA-binding protein 3 OS=Homo sapiens GN=SSBP3 PE=1 SV=1 - [SSBP3_HUMAN],10.82%,1,1,1,1,1,,,1,,,10.82%,,,0,,,388,40.4,6.9
1,P84550,SKI family transcriptional corepressor 1 OS=Homo sapiens GN=SKOR1 PE=1 SV=1 - [SKOR1_HUMAN],2.59%,1,1,1,1,,,1,,,1,,,2.59%,,,0,965,99.8,6.54
1,O43765,Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens GN=SGTA PE=1 SV=1 - [SGTA_HUMAN],10.54%,1,2,2,21,1,2,1,10,8,3,4.47%,10.54%,4.47%,0,0,0,313,34,4.87
1,P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1 - [SMD2_HUMAN],8.47%,1,1,1,1,,,1,,,1,,,8.47%,,,0,118,13.5,9.91
1,P62318,Small nuclear ribonucleoprotein Sm D3 OS=Homo sapiens GN=SNRPD3 PE=1 SV=1 - [SMD3_HUMAN],11.90%,1,1,1,1,,,1,,,1,,,11.90%,,,0,126,13.9,10.32
1,P14678,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2 - [RSMB_HUMAN],3.75%,2,2,2,6,2,1,2,2,2,2,3.75%,3.75%,3.75%,0,0,0,240,24.6,11.19
1,O75691,Small subunit processome component 20 homolog OS=Homo sapiens GN=UTP20 PE=1 SV=3 - [UTP20_HUMAN],0.79%,1,2,2,2,,,2,,,2,,,0.79%,,,0,2785,318.2,7.39
1,P61956,Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3 - [SUMO2_HUMAN],29.47%,1,4,4,8,,2,4,,2,6,,18.95%,29.47%,,0,0,95,10.9,5.5
1,Q5SXM2,snRNA-activating protein complex subunit 4 OS=Homo sapiens GN=SNAPC4 PE=1 SV=1 - [SNPC4_HUMAN],1.23%,1,1,1,2,1,1,,1,1,,1.23%,1.23%,,0,0,,1469,159.3,8.28
1,P48029,Sodium- and chloride-dependent creatine transporter 1 OS=Homo sapiens GN=SLC6A8 PE=1 SV=1 - [SC6A8_HUMAN],4.41%,1,2,2,3,2,,1,2,,1,4.41%,,2.36%,0,,0,635,70.5,6.42
1,Q9NSD5,Sodium- and chloride-dependent GABA transporter 2 OS=Homo sapiens GN=SLC6A13 PE=1 SV=3 - [S6A13_HUMAN],4.49%,2,1,1,1,,,1,,,1,,,4.49%,,,0,602,68,7.37
1,P31641,Sodium- and chloride-dependent taurine transporter OS=Homo sapiens GN=SLC6A6 PE=1 SV=2 - [SC6A6_HUMAN],1.45%,1,1,1,1,,,1,,,1,,,1.45%,,,0,620,69.8,7.39
1,Q96QD8,Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens GN=SLC38A2 PE=1 SV=2 - [S38A2_HUMAN],4.35%,1,1,1,3,,1,1,,2,1,,4.35%,4.35%,,0,0,506,56,8
1,Q9Y289,Sodium-dependent multivitamin transporter OS=Homo sapiens GN=SLC5A6 PE=2 SV=2 - [SC5A6_HUMAN],1.89%,1,1,1,2,,1,1,,1,1,,1.89%,1.89%,,0,0,635,68.6,8.27
1,Q9H2J7,Sodium-dependent neutral amino acid transporter B(0)AT2 OS=Homo sapiens GN=SLC6A15 PE=1 SV=1 - [S6A15_HUMAN],5.62%,1,3,3,3,1,1,1,1,1,1,2.05%,3.56%,3.42%,0,0,0,730,81.8,5.19
1,Q8WUM9,Sodium-dependent phosphate transporter 1 OS=Homo sapiens GN=SLC20A1 PE=1 SV=1 - [S20A1_HUMAN],1.62%,1,1,1,1,1,,,1,,,1.62%,,,0,,,679,73.7,7.08
1,P05023,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens GN=ATP1A1 PE=1 SV=1 - [AT1A1_HUMAN],16.52%,4,11,11,18,1,6,8,2,6,10,1.47%,9.87%,11.14%,0,0,0,1023,112.8,5.49
1,P55011,Solute carrier family 12 member 2 OS=Homo sapiens GN=SLC12A2 PE=1 SV=1 - [S12A2_HUMAN],14.19%,1,12,12,26,5,6,9,6,9,11,8.17%,9.41%,11.80%,0,0,0,1212,131.4,6.4
1,Q9BXP2,Solute carrier family 12 member 9 OS=Homo sapiens GN=SLC12A9 PE=1 SV=1 - [S12A9_HUMAN],1.53%,1,1,1,2,,1,1,,1,1,,1.53%,1.53%,,0,0,914,96,8.07
1,P11166,"Solute carrier family 2, facilitated glucose transporter member 1 OS=Homo sapiens GN=SLC2A1 PE=1 SV=2 - [GTR1_HUMAN]",3.46%,1,1,1,1,,,1,,,1,,,3.46%,,,0,492,54,8.72
1,Q9HAB3,"Solute carrier family 52, riboflavin transporter, member 2 OS=Homo sapiens GN=SLC52A2 PE=1 SV=1 - [S52A2_HUMAN]",2.70%,1,1,1,1,,,1,,,1,,,2.70%,,,0,445,45.7,7.15
1,Q96BD0,Solute carrier organic anion transporter family member 4A1 OS=Homo sapiens GN=SLCO4A1 PE=1 SV=2 - [SO4A1_HUMAN],1.66%,1,1,1,1,1,,,1,,,1.66%,,,0,,,722,77.1,7.83
1,Q00796,Sorbitol dehydrogenase OS=Homo sapiens GN=SORD PE=1 SV=4 - [DHSO_HUMAN],2.24%,1,1,1,1,,1,,,1,,,2.24%,,,0,,357,38.3,7.97
1,Q9Y5X2,Sorting nexin-8 OS=Homo sapiens GN=SNX8 PE=1 SV=1 - [SNX8_HUMAN],2.58%,1,1,1,1,,,1,,,1,,,2.58%,,,0,465,52.5,7.39
1,Q8N0X7,Spartin OS=Homo sapiens GN=SPG20 PE=1 SV=1 - [SPG20_HUMAN],9.91%,1,6,6,22,5,5,3,8,7,7,9.46%,6.46%,4.05%,0,0,0,666,72.8,5.91
1,Q13838,Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1 - [DX39B_HUMAN],15.42%,2,5,5,5,2,2,1,2,2,1,5.37%,5.37%,4.67%,0,0,0,428,49,5.67
1,Q15637,Splicing factor 1 OS=Homo sapiens GN=SF1 PE=1 SV=4 - [SF01_HUMAN],2.50%,1,1,1,1,,1,,,1,,,2.50%,,,0,,639,68.3,8.98
1,Q15459,Splicing factor 3A subunit 1 OS=Homo sapiens GN=SF3A1 PE=1 SV=1 - [SF3A1_HUMAN],2.40%,1,1,1,1,,,1,,,1,,,2.40%,,,0,793,88.8,5.22
1,Q12874,Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1 - [SF3A3_HUMAN],1.20%,1,1,1,2,1,,1,1,,1,1.20%,,1.20%,0,,0,501,58.8,5.38
1,O75533,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3 - [SF3B1_HUMAN],1.99%,1,2,2,4,,2,1,,2,2,,1.99%,1.38%,,0,0,1304,145.7,7.09
1,Q15393,Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4 - [SF3B3_HUMAN],1.23%,1,1,1,4,1,1,1,2,1,1,1.23%,1.23%,1.23%,0,0,0,1217,135.5,5.26
1,Q9Y3B4,Splicing factor 3B subunit 6 OS=Homo sapiens GN=SF3B6 PE=1 SV=1 - [SF3B6_HUMAN],8.80%,1,1,1,5,1,1,1,1,2,2,8.80%,8.80%,8.80%,0,0,0,125,14.6,9.38
1,Q9H7N4,"Splicing factor, arginine/serine-rich 19 OS=Homo sapiens GN=SCAF1 PE=1 SV=3 - [SFR19_HUMAN]",1.68%,1,1,1,2,,1,1,,1,1,,1.68%,1.68%,,0,0,1312,139.2,9.25
1,P23246,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2 - [SFPQ_HUMAN]",2.26%,1,1,1,1,,1,,,1,,,2.26%,,,0,,707,76.1,9.44
1,Q9H040,SprT-like domain-containing protein Spartan OS=Homo sapiens GN=SPRTN PE=1 SV=2 - [SPRTN_HUMAN],6.95%,1,2,2,3,1,1,,1,2,,4.91%,2.04%,,0,0,,489,55.1,8.15
1,Q9P2P6,StAR-related lipid transfer protein 9 OS=Homo sapiens GN=STARD9 PE=1 SV=3 - [STAR9_HUMAN],0.49%,1,1,1,1,,1,,,1,,,0.49%,,,0,,4700,516,6.32
1,Q8IZD0,Sterile alpha motif domain-containing protein 14 OS=Homo sapiens GN=SAMD14 PE=2 SV=2 - [SAM14_HUMAN],1.44%,1,1,1,1,,,1,,,1,,,1.44%,,,0,417,45,9.35
1,P38646,"Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2 - [GRP75_HUMAN]",2.21%,1,1,1,1,,1,,,1,,,2.21%,,,0,,679,73.6,6.16
1,P31948,Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=1 SV=1 - [STIP1_HUMAN],1.66%,1,1,1,1,1,,,1,,,1.66%,,,0,,,543,62.6,6.8
1,Q14683,Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=1 SV=2 - [SMC1A_HUMAN],1.14%,1,1,1,1,1,,,1,,,1.14%,,,0,,,1233,143.1,7.64
1,Q9UQE7,Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2 - [SMC3_HUMAN],1.97%,1,3,3,4,1,2,1,1,2,1,0.90%,1.56%,0.90%,0,0,0,1217,141.5,7.18
1,P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2 - [SDHA_HUMAN]",3.16%,1,1,1,2,,1,1,,1,1,,3.16%,3.16%,,0,0,664,72.6,7.39
1,Q99643,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial OS=Homo sapiens GN=SDHC PE=1 SV=1 - [C560_HUMAN]",9.47%,1,1,1,4,1,1,1,1,2,1,9.47%,9.47%,9.47%,0,0,0,169,18.6,9.69
1,P50225,Sulfotransferase 1A1 OS=Homo sapiens GN=SULT1A1 PE=1 SV=3 - [ST1A1_HUMAN],8.81%,3,2,2,2,,1,1,,1,1,,5.42%,3.39%,,0,0,295,34.1,6.62
1,O94901,SUN domain-containing protein 1 OS=Homo sapiens GN=SUN1 PE=1 SV=3 - [SUN1_HUMAN],2.34%,1,1,1,1,,,1,,,1,,,2.34%,,,0,812,90,7.08
1,Q9UH99,SUN domain-containing protein 2 OS=Homo sapiens GN=SUN2 PE=1 SV=3 - [SUN2_HUMAN],2.65%,1,1,1,1,,,1,,,1,,,2.65%,,,0,717,80.3,6.73
1,P42285,Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3 - [SK2L2_HUMAN],0.86%,1,1,1,1,,1,,,1,,,0.86%,,,0,,1042,117.7,6.52
1,P00441,Superoxide dismutase [Cu-Zn] OS=Homo sapiens GN=SOD1 PE=1 SV=2 - [SODC_HUMAN],29.87%,1,2,2,28,1,2,1,17,7,4,21.43%,29.87%,21.43%,0,0,0,154,15.9,6.13
1,Q9NQ55,Suppressor of SWI4 1 homolog OS=Homo sapiens GN=PPAN PE=2 SV=1 - [SSF1_HUMAN],3.59%,1,1,1,1,,,1,,,1,,,3.59%,,,0,473,53.2,10.13
1,O15260,Surfeit locus protein 4 OS=Homo sapiens GN=SURF4 PE=1 SV=3 - [SURF4_HUMAN],3.35%,1,1,1,1,,1,,,1,,,3.35%,,,0,,269,30.4,7.78
1,Q969G3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 OS=Homo sapiens GN=SMARCE1 PE=1 SV=2 - [SMCE1_HUMAN],3.41%,1,1,1,1,,,1,,,1,,,3.41%,,,0,411,46.6,4.88
1,Q92797,Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2 - [SYMPK_HUMAN],0.94%,1,1,1,1,,,1,,,1,,,0.94%,,,0,1274,141.1,6.13
1,Q16563,Synaptophysin-like protein 1 OS=Homo sapiens GN=SYPL1 PE=1 SV=1 - [SYPL1_HUMAN],4.25%,1,1,1,1,,,1,,,1,,,4.25%,,,0,259,28.5,8.43
1,O00161,Synaptosomal-associated protein 23 OS=Homo sapiens GN=SNAP23 PE=1 SV=1 - [SNP23_HUMAN],6.16%,1,1,1,1,1,,,1,,,6.16%,,,0,,,211,23.3,5.01
1,O95721,Synaptosomal-associated protein 29 OS=Homo sapiens GN=SNAP29 PE=1 SV=1 - [SNP29_HUMAN],8.14%,1,1,1,1,,,1,,,1,,,8.14%,,,0,258,29,5.81
1,Q9H2B2,Synaptotagmin-4 OS=Homo sapiens GN=SYT4 PE=1 SV=1 - [SYT4_HUMAN],6.12%,1,1,1,1,,,1,,,1,,,6.12%,,,0,425,47.9,8.53
1,Q9NPQ8,Synembryn-A OS=Homo sapiens GN=RIC8A PE=1 SV=3 - [RIC8A_HUMAN],1.69%,1,1,1,1,,1,,,1,,,1.69%,,,0,,531,59.7,5.33
1,Q86Y82,Syntaxin-12 OS=Homo sapiens GN=STX12 PE=1 SV=1 - [STX12_HUMAN],7.97%,1,1,1,2,1,1,,1,1,,7.97%,7.97%,,0,0,,276,31.6,5.59
1,O15400,Syntaxin-7 OS=Homo sapiens GN=STX7 PE=1 SV=4 - [STX7_HUMAN],4.98%,1,1,1,1,1,,,1,,,4.98%,,,0,,,261,29.8,5.55
1,Q9UNK0,Syntaxin-8 OS=Homo sapiens GN=STX8 PE=1 SV=2 - [STX8_HUMAN],9.75%,1,1,1,1,1,,,1,,,9.75%,,,0,,,236,26.9,4.98
1,O43435,T-box transcription factor TBX1 OS=Homo sapiens GN=TBX1 PE=1 SV=1 - [TBX1_HUMAN],4.52%,1,1,1,1,,1,,,1,,,4.52%,,,0,,398,43.1,8.16
1,Q9Y458,T-box transcription factor TBX22 OS=Homo sapiens GN=TBX22 PE=1 SV=3 - [TBX22_HUMAN],3.27%,1,1,1,1,,1,,,1,,,3.27%,,,0,,520,57.9,7.33
1,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1 - [TCPA_HUMAN],3.24%,1,2,2,2,,1,1,,1,1,,1.80%,1.44%,,0,0,556,60.3,6.11
1,P78371,T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN],10.28%,1,4,4,6,2,2,2,2,2,2,3.55%,4.30%,5.79%,0,0,0,535,57.5,6.46
1,P50991,T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4 - [TCPD_HUMAN],2.78%,1,1,1,3,,1,1,,1,2,,2.78%,2.78%,,0,0,539,57.9,7.83
1,P48643,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1 - [TCPE_HUMAN],1.85%,1,1,1,1,,,1,,,1,,,1.85%,,,0,541,59.6,5.66
1,Q99832,T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2 - [TCPH_HUMAN],7.73%,1,3,3,4,,2,1,,2,2,,6.45%,1.29%,,0,0,543,59.3,7.65
1,P49368,T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4 - [TCPG_HUMAN],8.26%,1,4,4,11,1,3,2,2,6,3,2.94%,6.42%,6.06%,0,0,0,545,60.5,6.49
1,P50990,T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4 - [TCPQ_HUMAN],6.02%,1,3,3,3,,1,2,,1,2,,2.01%,4.01%,,0,0,548,59.6,5.6
1,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3 - [TCPZ_HUMAN],2.26%,1,1,1,1,,1,,,1,,,2.26%,,,0,,531,58,6.68
1,Q9Y490,Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3 - [TLN1_HUMAN],1.81%,2,3,3,3,,2,1,,2,1,,1.42%,0.39%,,0,0,2541,269.6,6.07
1,O60784,Target of Myb protein 1 OS=Homo sapiens GN=TOM1 PE=1 SV=2 - [TOM1_HUMAN],4.07%,1,1,1,1,1,,,1,,,4.07%,,,0,,,492,53.8,4.7
1,Q92804,TATA-binding protein-associated factor 2N OS=Homo sapiens GN=TAF15 PE=1 SV=1 - [RBP56_HUMAN],3.04%,1,1,1,1,,,1,,,1,,,3.04%,,,0,592,61.8,8.02
1,Q86VP1,Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1 PE=1 SV=2 - [TAXB1_HUMAN],1.27%,1,1,1,1,,,1,,,1,,,1.27%,,,0,789,90.8,5.43
1,Q9HA65,TBC1 domain family member 17 OS=Homo sapiens GN=TBC1D17 PE=1 SV=2 - [TBC17_HUMAN],2.16%,1,1,1,1,,,1,,,1,,,2.16%,,,0,648,72.7,5.19
1,O95759,TBC1 domain family member 8 OS=Homo sapiens GN=TBC1D8 PE=1 SV=3 - [TBCD8_HUMAN],1.05%,1,1,1,1,1,,,1,,,1.05%,,,0,,,1140,130.8,5.52
1,Q9Y4R8,Telomere length regulation protein TEL2 homolog OS=Homo sapiens GN=TELO2 PE=1 SV=2 - [TELO2_HUMAN],1.79%,1,1,1,1,,,1,,,1,,,1.79%,,,0,837,91.7,5.76
1,Q9NT68,Teneurin-2 OS=Homo sapiens GN=TENM2 PE=1 SV=3 - [TEN2_HUMAN],1.05%,1,1,1,1,,1,,,1,,,1.05%,,,0,,2774,307.6,6.68
1,Q9H892,Tetratricopeptide repeat protein 12 OS=Homo sapiens GN=TTC12 PE=1 SV=2 - [TTC12_HUMAN],1.56%,1,1,1,1,,,1,,,1,,,1.56%,,,0,705,78.7,5.66
1,Q9BRA2,Thioredoxin domain-containing protein 17 OS=Homo sapiens GN=TXNDC17 PE=1 SV=1 - [TXD17_HUMAN],12.20%,1,1,1,1,,,1,,,1,,,12.20%,,,0,123,13.9,5.52
1,Q8NBS9,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2 - [TXND5_HUMAN],4.17%,1,2,2,2,,1,1,,1,1,,2.08%,2.08%,,0,0,432,47.6,5.97
1,Q86V81,THO complex subunit 4 OS=Homo sapiens GN=ALYREF PE=1 SV=3 - [THOC4_HUMAN],4.28%,1,1,1,1,,1,,,1,,,4.28%,,,0,,257,26.9,11.15
1,P26639,"Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3 - [SYTC_HUMAN]",4.43%,1,3,3,3,1,,2,1,,2,1.80%,,2.63%,0,,0,723,83.4,6.67
1,Q9C0I4,Thrombospondin type-1 domain-containing protein 7B OS=Homo sapiens GN=THSD7B PE=2 SV=2 - [THS7B_HUMAN],1.55%,1,1,1,1,,,1,,,1,,,1.55%,,,0,1608,179.3,7.59
1,Q13114,TNF receptor-associated factor 3 OS=Homo sapiens GN=TRAF3 PE=1 SV=2 - [TRAF3_HUMAN],2.82%,1,1,1,1,,,1,,,1,,,2.82%,,,0,568,64.4,7.91
1,Q6ZVM7,TOM1-like protein 2 OS=Homo sapiens GN=TOM1L2 PE=1 SV=1 - [TM1L2_HUMAN],2.96%,1,1,1,1,1,,,1,,,2.96%,,,0,,,507,55.5,4.79
1,O14545,TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens GN=TRAFD1 PE=1 SV=1 - [TRAD1_HUMAN],8.59%,1,2,2,2,,2,,,2,,,8.59%,,,0,,582,64.8,5.29
1,P48553,Trafficking protein particle complex subunit 10 OS=Homo sapiens GN=TRAPPC10 PE=1 SV=2 - [TPC10_HUMAN],1.67%,1,1,1,1,1,,,1,,,1.67%,,,0,,,1259,142.1,6.04
1,P37837,Transaldolase OS=Homo sapiens GN=TALDO1 PE=1 SV=2 - [TALDO_HUMAN],2.67%,1,1,1,1,,1,,,1,,,2.67%,,,0,,337,37.5,6.81
1,Q96EI5,Transcription elongation factor A protein-like 4 OS=Homo sapiens GN=TCEAL4 PE=1 SV=2 - [TCAL4_HUMAN],8.37%,1,1,1,7,1,1,1,3,2,2,8.37%,8.37%,8.37%,0,0,0,215,24.6,5.2
1,Q9UHQ7,Transcription elongation factor A protein-like 9 OS=Homo sapiens GN=TCEAL9 PE=3 SV=1 - [TCAL9_HUMAN],14.42%,1,1,1,1,,,1,,,1,,,14.42%,,,0,104,12.7,5.43
1,O00267,Transcription elongation factor SPT5 OS=Homo sapiens GN=SUPT5H PE=1 SV=1 - [SPT5H_HUMAN],2.85%,1,2,2,2,1,,1,1,,1,1.47%,,1.38%,0,,0,1087,120.9,5.06
1,Q00059,"Transcription factor A, mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1 - [TFAM_HUMAN]",4.07%,1,1,1,1,,1,,,1,,,4.07%,,,0,,246,29.1,9.72
1,Q01664,Transcription factor AP-4 OS=Homo sapiens GN=TFAP4 PE=1 SV=2 - [TFAP4_HUMAN],2.96%,1,1,1,1,,,1,,,1,,,2.96%,,,0,338,38.7,5.87
1,P20290,Transcription factor BTF3 OS=Homo sapiens GN=BTF3 PE=1 SV=1 - [BTF3_HUMAN],6.80%,1,1,1,1,,,1,,,1,,,6.80%,,,0,206,22.2,9.38
1,Q13263,Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5 - [TIF1B_HUMAN],3.95%,1,3,3,3,1,1,1,1,1,1,1.92%,0.96%,1.08%,0,0,0,835,88.5,5.77
1,Q12788,Transducin beta-like protein 3 OS=Homo sapiens GN=TBL3 PE=1 SV=2 - [TBL3_HUMAN],1.98%,1,1,1,2,,1,1,,1,1,,1.98%,1.98%,,0,0,808,89,6.9
1,P02786,Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2 - [TFR1_HUMAN],2.76%,1,1,1,1,,,1,,,1,,,2.76%,,,0,760,84.8,6.61
1,Q13595,Transformer-2 protein homolog alpha OS=Homo sapiens GN=TRA2A PE=1 SV=1 - [TRA2A_HUMAN],3.19%,1,1,1,2,1,1,,1,1,,3.19%,3.19%,,0,0,,282,32.7,11.27
1,P62995,Transformer-2 protein homolog beta OS=Homo sapiens GN=TRA2B PE=1 SV=1 - [TRA2B_HUMAN],4.86%,1,1,1,1,,1,,,1,,,4.86%,,,0,,288,33.6,11.25
1,P61586,Transforming protein RhoA OS=Homo sapiens GN=RHOA PE=1 SV=1 - [RHOA_HUMAN],18.65%,3,4,4,12,3,3,2,3,6,3,18.65%,12.44%,12.44%,0,2.2,0,193,21.8,6.1
1,P37802,Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3 - [TAGL2_HUMAN],6.03%,1,1,1,3,1,,1,2,,1,6.03%,,6.03%,0,,0,199,22.4,8.25
1,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4 - [TERA_HUMAN],13.15%,1,9,9,25,3,7,7,5,10,10,5.46%,9.80%,11.29%,0,0,0,806,89.3,5.26
1,P29401,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=3 - [TKT_HUMAN],8.67%,1,4,4,8,2,2,3,3,2,3,3.69%,5.78%,7.22%,0,0,0,623,67.8,7.66
1,Q15631,Translin OS=Homo sapiens GN=TSN PE=1 SV=1 - [TSN_HUMAN],4.39%,1,1,1,1,,1,,,1,,,4.39%,,,0,,228,26.2,6.44
1,Q99598,Translin-associated protein X OS=Homo sapiens GN=TSNAX PE=1 SV=1 - [TSNAX_HUMAN],3.79%,1,1,1,2,,1,,,2,,,3.79%,,,0,,290,33.1,6.55
1,Q9BVT8,Transmembrane and ubiquitin-like domain-containing protein 1 OS=Homo sapiens GN=TMUB1 PE=1 SV=1 - [TMUB1_HUMAN],4.88%,1,1,1,1,,1,,,1,,,4.88%,,,0,,246,26.2,5.72
1,Q8NE00,Transmembrane protein 104 OS=Homo sapiens GN=TMEM104 PE=1 SV=2 - [TM104_HUMAN],2.22%,1,1,1,1,,1,,,1,,,2.22%,,,0,,496,55.6,7.2
1,Q96A57,Transmembrane protein 230 OS=Homo sapiens GN=TMEM230 PE=1 SV=1 - [TM230_HUMAN],9.17%,1,1,1,1,,1,,,1,,,9.17%,,,0,,120,13.2,9.31
1,Q92973,Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2 - [TNPO1_HUMAN],1.56%,1,1,1,1,,1,,,1,,,1.56%,,,0,,898,102.3,4.98
1,Q13428,Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3 - [TCOF_HUMAN],0.81%,1,1,1,2,,,1,,,2,,,0.81%,,,0,1488,152,9.04
1,O43280,Trehalase OS=Homo sapiens GN=TREH PE=1 SV=2 - [TREA_HUMAN],4.46%,1,1,1,1,,,1,,,1,,,4.46%,,,0,583,66.5,5.68
1,P53007,"Tricarboxylate transport protein, mitochondrial OS=Homo sapiens GN=SLC25A1 PE=1 SV=2 - [TXTP_HUMAN]",2.57%,1,1,1,1,,,1,,,1,,,2.57%,,,0,311,34,9.89
1,P55084,"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens GN=HADHB PE=1 SV=3 - [ECHB_HUMAN]",6.54%,1,2,2,2,,,2,,,2,,,6.54%,,,0,474,51.3,9.41
1,P22102,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1 - [PUR2_HUMAN],2.97%,1,2,2,2,1,,1,1,,1,0.89%,,2.08%,0,,0,1010,107.7,6.7
1,P60174,Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3 - [TPIS_HUMAN],20.63%,1,5,5,6,2,4,,2,4,,8.74%,16.08%,,0,0,,286,30.8,5.92
1,Q96DX7,Tripartite motif-containing protein 44 OS=Homo sapiens GN=TRIM44 PE=1 SV=1 - [TRI44_HUMAN],6.40%,1,1,1,2,,1,1,,1,1,,6.40%,6.40%,,0,0,344,38.4,4.21
